TARG_ID,TARG_ID,OBSPROJECT_UID,SG_ID,tarType,solarSystem,sourceName,RA,DEC,isMosaic,isRect,PA,rect_width,rect_height,centerVel,centerVel_units,centerVel_refsys,centerVel_doppler,lineWidth
uid://A001/X10e/X4b1_02_3,uid://A001/X10e/X4b1_02_3,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_02,F_MultiplePoints,Unspecified,38-120879,222.3415875,8.985072222222222,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_02_4,uid://A001/X10e/X4b1_02_4,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_02,F_MultiplePoints,Unspecified,38-140777,222.23175416666666,9.025502777777778,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_02_5,uid://A001/X10e/X4b1_02_5,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_02,F_MultiplePoints,Unspecified,38-140652,222.27799166666668,9.011097222222222,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_02_6,uid://A001/X10e/X4b1_02_6,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_02,F_MultiplePoints,Unspecified,38-151214,222.2231125,8.922225,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_02_7,uid://A001/X10e/X4b1_02_7,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_02,F_MultiplePoints,Unspecified,38-120854,222.3752625,8.983611111111111,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_02_8,uid://A001/X10e/X4b1_02_8,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_02,F_MultiplePoints,Unspecified,38-140776,222.2325875,9.025225,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_02_9,uid://A001/X10e/X4b1_02_9,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_02,F_MultiplePoints,Unspecified,38-140611,222.31042083333332,9.006122222222222,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_02_10,uid://A001/X10e/X4b1_02_10,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_02,F_MultiplePoints,Unspecified,38-111139,222.4661,8.894013888888889,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_02_11,uid://A001/X10e/X4b1_02_11,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_02,F_MultiplePoints,Unspecified,38-151241,222.2722,8.925302777777778,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_03_1,uid://A001/X10e/X4b1_03_1,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_03,F_MultiplePoints,Unspecified,EDCSNJ1301323-1141555,195.38475,-11.69875,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_03_2,uid://A001/X10e/X4b1_03_2,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_03,F_MultiplePoints,Unspecified,EDCSNJ1301326-1137450,195.38604166666667,-11.629166666666666,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_03_3,uid://A001/X10e/X4b1_03_3,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_03,F_MultiplePoints,Unspecified,EDCSNJ1301327-1137326,195.386125,-11.625722222222223,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_03_4,uid://A001/X10e/X4b1_03_4,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_03,F_MultiplePoints,Unspecified,EDCSNJ1301345-1142378,195.39358333333334,-11.7105,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_03_5,uid://A001/X10e/X4b1_03_5,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_03,F_MultiplePoints,Unspecified,EDCSNJ1301363-1138494,195.40145833333332,-11.647055555555555,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_03_6,uid://A001/X10e/X4b1_03_6,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_03,F_MultiplePoints,Unspecified,EDCSNJ1301384-1140011,195.40983333333332,-11.666972222222222,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_03_7,uid://A001/X10e/X4b1_03_7,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_03,F_MultiplePoints,Unspecified,EDCSNJ1301441-1140589,195.43383333333333,-11.683027777777777,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_04_1,uid://A001/X10e/X4b1_04_1,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_04,F_MultiplePoints,Unspecified,EDCSNJ1138035-1132254,174.51470833333335,-11.54038888888889,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_04_2,uid://A001/X10e/X4b1_04_2,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_04,F_MultiplePoints,Unspecified,EDCSNJ1138046-1133092,174.51904166666668,-11.552555555555555,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_04_3,uid://A001/X10e/X4b1_04_3,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_04,F_MultiplePoints,Unspecified,EDCSNJ1138078-1133592,174.53245833333332,-11.566444444444445,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_04_4,uid://A001/X10e/X4b1_04_4,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_04,F_MultiplePoints,Unspecified,EDCSNJ1138099-1132035,174.541375,-11.534305555555555,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_04_5,uid://A001/X10e/X4b1_04_5,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_04,F_MultiplePoints,Unspecified,EDCSNJ1138111-1135030,174.546375,-11.584166666666667,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_04_6,uid://A001/X10e/X4b1_04_6,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_04,F_MultiplePoints,Unspecified,EDCSNJ1138127-1133524,174.55308333333332,-11.564555555555556,True,False,0,0,0,,,,,0.0
uid://A001/X10e/X4b1_04_7,uid://A001/X10e/X4b1_04_7,uid://A001/X10e/X4b1,uid://A001/X10e/X4b1_04,F_MultiplePoints,Unspecified,EDCSNJ1138141-1134152,174.55875,-11.57088888888889,True,False,0,0,0,,,,,0.0
uid://A001/X113/X1af_01_1,uid://A001/X113/X1af_01_1,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04213,240.2604,-52.6482,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_2,uid://A001/X113/X1af_01_2,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04242,240.0815,-52.5313,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_3,uid://A001/X113/X1af_01_3,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04243,240.9479,-52.5274,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_4,uid://A001/X113/X1af_01_4,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04267,240.0942,-52.4103,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_5,uid://A001/X113/X1af_01_5,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04268,240.8694,-52.4026,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_6,uid://A001/X113/X1af_01_6,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04269,241.2086,-52.4018,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_7,uid://A001/X113/X1af_01_7,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04272,240.6554,-52.3909,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_8,uid://A001/X113/X1af_01_8,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04299,240.7589,-52.2945,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_9,uid://A001/X113/X1af_01_9,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04304,240.4503,-52.2801,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_10,uid://A001/X113/X1af_01_10,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04307,240.8905,-52.2675,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_11,uid://A001/X113/X1af_01_11,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04313,240.5349,-52.2413,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_12,uid://A001/X113/X1af_01_12,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04314,241.0691,-52.2369,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_13,uid://A001/X113/X1af_01_13,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04320,240.9868,-52.2118,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_14,uid://A001/X113/X1af_01_14,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04322,240.7267,-52.2081,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_15,uid://A001/X113/X1af_01_15,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04326,241.2415,-52.1987,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_16,uid://A001/X113/X1af_01_16,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04329,240.8655,-52.1912,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_17,uid://A001/X113/X1af_01_17,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04402,240.6792,-51.9027,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_18,uid://A001/X113/X1af_01_18,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04405,240.4361,-51.892,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_19,uid://A001/X113/X1af_01_19,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04407,241.2244,-51.8868,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_20,uid://A001/X113/X1af_01_20,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04418,240.9333,-51.8491,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_21,uid://A001/X113/X1af_01_21,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04707,240.9219,-50.7349,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_22,uid://A001/X113/X1af_01_22,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04718,240.6373,-50.6658,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_23,uid://A001/X113/X1af_01_23,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04735,240.8586,-50.609,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_24,uid://A001/X113/X1af_01_24,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04777,240.8397,-50.4191,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_01_25,uid://A001/X113/X1af_01_25,uid://A001/X113/X1af,uid://A001/X113/X1af_01,F_MultiplePoints,Unspecified,ad3a-04794,240.2706,-50.3561,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_1,uid://A001/X113/X1af_02_1,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04474,240.3379,-51.6346,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_2,uid://A001/X113/X1af_02_2,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04483,241.1648,-51.5946,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_3,uid://A001/X113/X1af_02_3,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04486,240.5353,-51.5927,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_4,uid://A001/X113/X1af_02_4,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04490,240.1287,-51.5762,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_5,uid://A001/X113/X1af_02_5,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04495,240.3973,-51.5558,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_6,uid://A001/X113/X1af_02_6,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04513,240.7931,-51.4927,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_7,uid://A001/X113/X1af_02_7,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04517,240.9199,-51.4835,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_8,uid://A001/X113/X1af_02_8,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04521,241.18,-51.4675,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_9,uid://A001/X113/X1af_02_9,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04546,241.2712,-51.3516,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_10,uid://A001/X113/X1af_02_10,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04561,240.8363,-51.2919,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_11,uid://A001/X113/X1af_02_11,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04562,241.197,-51.288,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_12,uid://A001/X113/X1af_02_12,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04563,240.3596,-51.2872,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_13,uid://A001/X113/X1af_02_13,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04570,241.1567,-51.2584,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_14,uid://A001/X113/X1af_02_14,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04573,240.0878,-51.2483,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_15,uid://A001/X113/X1af_02_15,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04603,240.724,-51.1357,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_16,uid://A001/X113/X1af_02_16,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04606,240.4855,-51.1222,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_17,uid://A001/X113/X1af_02_17,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04669,240.8776,-50.8589,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_18,uid://A001/X113/X1af_02_18,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04682,240.8744,-50.8093,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_19,uid://A001/X113/X1af_02_19,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04688,240.6422,-50.7773,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_20,uid://A001/X113/X1af_02_20,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04691,240.4586,-50.7677,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_21,uid://A001/X113/X1af_02_21,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04707,240.9219,-50.7349,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_22,uid://A001/X113/X1af_02_22,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04718,240.6373,-50.6658,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_23,uid://A001/X113/X1af_02_23,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04735,240.8586,-50.609,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_24,uid://A001/X113/X1af_02_24,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04777,240.8397,-50.4191,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_02_25,uid://A001/X113/X1af_02_25,uid://A001/X113/X1af,uid://A001/X113/X1af_02,F_MultiplePoints,Unspecified,ad3a-04794,240.2706,-50.3561,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_1,uid://A001/X113/X1af_03_1,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03882,240.1619,-53.923,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_2,uid://A001/X113/X1af_03_2,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03886,241.1986,-53.9055,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_3,uid://A001/X113/X1af_03_3,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03889,240.8113,-53.8917,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_4,uid://A001/X113/X1af_03_4,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03890,240.9216,-53.8913,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_5,uid://A001/X113/X1af_03_5,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03899,240.3909,-53.8494,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_6,uid://A001/X113/X1af_03_6,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03901,240.0566,-53.8451,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_7,uid://A001/X113/X1af_03_7,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03919,240.0464,-53.7868,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_8,uid://A001/X113/X1af_03_8,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03928,240.7286,-53.7479,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_9,uid://A001/X113/X1af_03_9,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03933,241.21,-53.7261,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_10,uid://A001/X113/X1af_03_10,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03934,240.1925,-53.723,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_11,uid://A001/X113/X1af_03_11,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03946,240.3714,-53.6723,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_12,uid://A001/X113/X1af_03_12,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03949,241.1812,-53.6644,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_13,uid://A001/X113/X1af_03_13,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03951,240.932,-53.663,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_14,uid://A001/X113/X1af_03_14,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03961,240.7504,-53.6398,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_15,uid://A001/X113/X1af_03_15,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03962,241.074,-53.6377,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_16,uid://A001/X113/X1af_03_16,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03969,240.8395,-53.6068,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_17,uid://A001/X113/X1af_03_17,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03984,240.2845,-53.5568,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_18,uid://A001/X113/X1af_03_18,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03988,240.5237,-53.5467,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_19,uid://A001/X113/X1af_03_19,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-04006,240.3095,-53.4559,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_20,uid://A001/X113/X1af_03_20,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-04010,240.5687,-53.4416,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_21,uid://A001/X113/X1af_03_21,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-04177,240.3356,-52.7807,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_22,uid://A001/X113/X1af_03_22,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-04184,241.0577,-52.76,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_23,uid://A001/X113/X1af_03_23,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-04268,240.8694,-52.4026,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_24,uid://A001/X113/X1af_03_24,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-04269,241.2086,-52.4018,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_03_25,uid://A001/X113/X1af_03_25,uid://A001/X113/X1af,uid://A001/X113/X1af_03,F_MultiplePoints,Unspecified,ad3a-03876,240.4701,-53.9394,True,False,0,0,0,,,,,0.0019999999999999996
uid://A001/X113/X1af_04_1,uid://A001/X113/X1af_04_1,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04059,240.8101,-53.2135,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_2,uid://A001/X113/X1af_04_2,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04063,241.1132,-53.2066,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_3,uid://A001/X113/X1af_04_3,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04065,240.121,-53.1953,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_4,uid://A001/X113/X1af_04_4,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04067,240.3089,-53.1917,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_5,uid://A001/X113/X1af_04_5,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04071,240.8912,-53.1854,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_6,uid://A001/X113/X1af_04_6,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04072,240.5905,-53.1817,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_7,uid://A001/X113/X1af_04_7,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04077,241.2924,-53.1723,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_8,uid://A001/X113/X1af_04_8,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04079,240.5001,-53.1669,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_9,uid://A001/X113/X1af_04_9,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04082,240.8825,-53.1568,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_10,uid://A001/X113/X1af_04_10,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04090,240.2773,-53.1184,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_11,uid://A001/X113/X1af_04_11,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04092,240.521,-53.1167,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_12,uid://A001/X113/X1af_04_12,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04094,241.1224,-53.0907,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_13,uid://A001/X113/X1af_04_13,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04096,240.2437,-53.0875,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_14,uid://A001/X113/X1af_04_14,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04102,240.0741,-53.0748,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_15,uid://A001/X113/X1af_04_15,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04106,240.7118,-53.0566,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_16,uid://A001/X113/X1af_04_16,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04119,240.6904,-53.0229,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_17,uid://A001/X113/X1af_04_17,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04126,240.3662,-52.9932,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_18,uid://A001/X113/X1af_04_18,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04127,240.4444,-52.9898,True,False,0,0,0,,,,,0.002
uid://A001/X113/X1af_04_19,uid://A001/X113/X1af_04_19,uid://A001/X113/X1af,uid://A001/X113/X1af_04,F_MultiplePoints,Unspecified,ad3a-04135,240.1472,-52.9642,True,False,0,0,0,,,,,0.002
